emendaaprovadavalorredu,emendaapresentadavalorredu,emendaaprovadavalorrefor,emendaaprovadavalorcria,emenda,cd_exercicio,nomedoautor,emendaapresentadavalorrefor,emendaapresentadavalorcria,id
0.00,-50000.00,0.00,0.00,1630,2014,MILTON LEITE,0.00,50000.00,1293
0.00,-50000.00,0.00,0.00,1631,2014,MILTON LEITE,0.00,50000.00,1294
0.00,-50000.00,0.00,0.00,1632,2014,MILTON LEITE,0.00,50000.00,1295
0.00,-50000.00,0.00,0.00,1633,2014,MILTON LEITE,0.00,50000.00,1296
0.00,-50000.00,0.00,0.00,1634,2014,MILTON LEITE,0.00,50000.00,1297
0.00,-50000.00,0.00,0.00,1635,2014,MILTON LEITE,0.00,50000.00,1298
0.00,-50000.00,0.00,0.00,1636,2014,MILTON LEITE,0.00,50000.00,1299
0.00,-50000.00,0.00,0.00,1637,2014,MILTON LEITE,0.00,50000.00,1300
0.00,-50000.00,0.00,0.00,1638,2014,MILTON LEITE,0.00,50000.00,1301
0.00,-50000.00,0.00,0.00,1639,2014,MILTON LEITE,0.00,50000.00,1302
0.00,-50000.00,0.00,0.00,1640,2014,MILTON LEITE,0.00,50000.00,1303
0.00,-50000.00,0.00,0.00,1641,2014,MILTON LEITE,0.00,50000.00,1304
0.00,-50000.00,0.00,0.00,1642,2014,MILTON LEITE,0.00,50000.00,1305
0.00,-90000000.00,0.00,0.00,1643,2014,MILTON LEITE,0.00,90000000.00,1306
0.00,-50000.00,0.00,0.00,1644,2014,MILTON LEITE,0.00,50000.00,1307
0.00,-50000.00,0.00,0.00,1645,2014,MILTON LEITE,0.00,50000.00,1308
0.00,-50000.00,0.00,0.00,1646,2014,MILTON LEITE,0.00,50000.00,1309
0.00,-50000.00,0.00,0.00,1647,2014,MILTON LEITE,0.00,50000.00,1310
0.00,-50000.00,0.00,0.00,1648,2014,MILTON LEITE,0.00,50000.00,1311
0.00,-50000.00,0.00,0.00,1649,2014,MILTON LEITE,0.00,50000.00,1312
0.00,-50000.00,0.00,0.00,1650,2014,MILTON LEITE,0.00,50000.00,1313
0.00,-50000.00,0.00,0.00,1651,2014,MILTON LEITE,0.00,50000.00,1314
0.00,-50000.00,0.00,0.00,1652,2014,MILTON LEITE,0.00,50000.00,1315
0.00,-50000.00,0.00,0.00,1653,2014,MILTON LEITE,0.00,50000.00,1316
0.00,-50000.00,0.00,0.00,1654,2014,MILTON LEITE,0.00,50000.00,1317
0.00,-29857800.00,0.00,0.00,1655,2014,MILTON LEITE,0.00,29857800.00,1318
0.00,-50000.00,0.00,0.00,1656,2014,MILTON LEITE,0.00,50000.00,1319
0.00,-50000.00,0.00,0.00,1657,2014,MILTON LEITE,0.00,50000.00,1320
0.00,-50000.00,0.00,0.00,1658,2014,MILTON LEITE,0.00,50000.00,1321
0.00,-50000.00,0.00,0.00,1659,2014,MILTON LEITE,0.00,50000.00,1322
0.00,-50000.00,0.00,0.00,1660,2014,MILTON LEITE,0.00,50000.00,1323
0.00,-50000.00,0.00,0.00,1661,2014,MILTON LEITE,0.00,50000.00,1324
0.00,-500000.00,0.00,0.00,1662,2014,MILTON LEITE,0.00,500000.00,1325
0.00,-50000.00,0.00,0.00,1663,2014,MILTON LEITE,0.00,50000.00,1326
0.00,-50000.00,0.00,0.00,1664,2014,MILTON LEITE,0.00,50000.00,1327
0.00,-50000.00,0.00,0.00,1665,2014,MILTON LEITE,0.00,50000.00,1328
0.00,0.00,0.00,0.00,0,2014,MILTON LEITE,0.00,0.00,1329
0.00,-50000.00,0.00,0.00,1666,2014,MILTON LEITE,0.00,50000.00,1330
0.00,-50000.00,0.00,0.00,1667,2014,MILTON LEITE,0.00,50000.00,1331
0.00,0.00,0.00,0.00,0,2014,MILTON LEITE,0.00,0.00,1332
0.00,-50000.00,0.00,0.00,1668,2014,MILTON LEITE,0.00,50000.00,1333
0.00,-50000.00,0.00,0.00,1669,2014,MILTON LEITE,0.00,50000.00,1334
0.00,-50000.00,0.00,0.00,1670,2014,MILTON LEITE,0.00,50000.00,1335
0.00,-50000.00,0.00,0.00,1671,2014,MILTON LEITE,0.00,50000.00,1336
0.00,-50000.00,0.00,0.00,1672,2014,MILTON LEITE,0.00,50000.00,1337
0.00,-50000.00,0.00,0.00,1673,2014,MILTON LEITE,0.00,50000.00,1338
0.00,-50000.00,0.00,0.00,1674,2014,MILTON LEITE,0.00,50000.00,1339
0.00,-50000.00,0.00,0.00,1675,2014,MILTON LEITE,0.00,50000.00,1340
0.00,-50000.00,0.00,0.00,1676,2014,MILTON LEITE,0.00,50000.00,1341
0.00,-50000.00,0.00,0.00,1677,2014,MILTON LEITE,0.00,50000.00,1342
0.00,-50000.00,0.00,0.00,1678,2014,MILTON LEITE,0.00,50000.00,1343
0.00,-50000.00,0.00,0.00,1679,2014,MILTON LEITE,0.00,50000.00,1344
0.00,-50000.00,0.00,0.00,1680,2014,MILTON LEITE,0.00,50000.00,1345
0.00,-50000.00,0.00,0.00,1681,2014,MILTON LEITE,0.00,50000.00,1346
0.00,-50000.00,0.00,0.00,1682,2014,MILTON LEITE,0.00,50000.00,1347
0.00,-50000.00,0.00,0.00,1683,2014,MILTON LEITE,0.00,50000.00,1348
0.00,-50000.00,0.00,0.00,1684,2014,MILTON LEITE,0.00,50000.00,1349
0.00,-50000.00,0.00,0.00,1685,2014,MILTON LEITE,0.00,50000.00,1350
0.00,-50000.00,0.00,0.00,1686,2014,MILTON LEITE,0.00,50000.00,1351
0.00,-50000.00,0.00,0.00,1687,2014,MILTON LEITE,0.00,50000.00,1352
0.00,-50000.00,0.00,0.00,1688,2014,MILTON LEITE,0.00,50000.00,1353
0.00,-50000.00,0.00,0.00,1689,2014,MILTON LEITE,0.00,50000.00,1354
0.00,0.00,0.00,0.00,0,2014,MILTON LEITE,0.00,0.00,1355
0.00,-50000.00,0.00,0.00,1690,2014,MILTON LEITE,0.00,50000.00,1356
0.00,-50000.00,0.00,0.00,1691,2014,MILTON LEITE,0.00,50000.00,1357
0.00,-1000.00,0.00,0.00,1692,2014,MILTON LEITE,0.00,1000.00,1358
0.00,-50000.00,0.00,0.00,1693,2014,MILTON LEITE,0.00,50000.00,1359
0.00,-50000.00,0.00,0.00,1694,2014,MILTON LEITE,0.00,50000.00,1360
0.00,-50000.00,0.00,0.00,1695,2014,MILTON LEITE,0.00,50000.00,1361
0.00,-50000.00,0.00,0.00,1696,2014,MILTON LEITE,0.00,50000.00,1362
0.00,-50000.00,0.00,0.00,1697,2014,MILTON LEITE,0.00,50000.00,1363
0.00,-1000.00,0.00,0.00,1698,2014,MILTON LEITE,0.00,1000.00,1364
0.00,-50000.00,0.00,0.00,1699,2014,MILTON LEITE,0.00,50000.00,1365
0.00,-50000.00,0.00,0.00,1700,2014,MILTON LEITE,0.00,50000.00,1366
0.00,-50000.00,0.00,0.00,1701,2014,MILTON LEITE,0.00,50000.00,1367
0.00,-50000.00,0.00,0.00,1702,2014,MILTON LEITE,0.00,50000.00,1368
0.00,-50000.00,0.00,0.00,1703,2014,MILTON LEITE,0.00,50000.00,1369
0.00,-50000.00,0.00,0.00,1704,2014,MILTON LEITE,0.00,50000.00,1370
0.00,-50000.00,0.00,0.00,1705,2014,MILTON LEITE,0.00,50000.00,1371
0.00,-35000.00,0.00,0.00,1706,2014,MILTON LEITE,0.00,35000.00,1372
0.00,0.00,0.00,0.00,0,2014,MILTON LEITE,0.00,0.00,1373
0.00,-2000000.00,0.00,0.00,1707,2014,MILTON LEITE,0.00,2000000.00,1374
0.00,-2000000.00,0.00,0.00,1708,2014,MILTON LEITE,0.00,2000000.00,1375
0.00,-1000.00,0.00,0.00,1709,2014,MILTON LEITE,0.00,1000.00,1376
0.00,-1000.00,0.00,0.00,1710,2014,MILTON LEITE,0.00,1000.00,1377
0.00,-1000.00,0.00,0.00,1711,2014,MILTON LEITE,0.00,1000.00,1378
0.00,0.00,0.00,0.00,0,2014,MILTON LEITE,0.00,0.00,1379
0.00,0.00,0.00,0.00,0,2014,MILTON LEITE,0.00,0.00,1380
0.00,-1500000.00,0.00,0.00,1712,2014,MILTON LEITE,0.00,1500000.00,1381
0.00,-500000.00,0.00,0.00,1713,2014,MILTON LEITE,0.00,500000.00,1382
0.00,-2400000.00,0.00,0.00,1714,2014,MILTON LEITE,0.00,2400000.00,1383
0.00,-500000.00,0.00,0.00,1715,2014,MILTON LEITE,0.00,500000.00,1384
0.00,-1000.00,0.00,0.00,1716,2014,MILTON LEITE,0.00,1000.00,1385
0.00,-251379560.00,0.00,0.00,1717,2014,MILTON LEITE,0.00,251379560.00,1386
0.00,-1000.00,0.00,0.00,1718,2014,MILTON LEITE,0.00,1000.00,1387
0.00,-53000.00,0.00,0.00,1719,2014,MILTON LEITE,0.00,53000.00,1388
0.00,-2000.00,0.00,0.00,1720,2014,MILTON LEITE,0.00,2000.00,1389
0.00,-193016677.02,0.00,0.00,1721,2014,MILTON LEITE,0.00,193016677.02,1390
0.00,-2450000.00,0.00,0.00,1722,2014,MILTON LEITE,0.00,2450000.00,1391
0.00,-1150000.00,0.00,0.00,1723,2014,MILTON LEITE,0.00,1150000.00,1392
0.00,-1350000.00,0.00,0.00,1724,2014,MILTON LEITE,0.00,1350000.00,1393
0.00,-3700000.00,0.00,0.00,1725,2014,MILTON LEITE,0.00,3700000.00,1394
0.00,-270000.00,0.00,0.00,1726,2014,MILTON LEITE,0.00,270000.00,1395
0.00,-5000000.00,0.00,0.00,1727,2014,MILTON LEITE,0.00,5000000.00,1396
0.00,-1000.00,0.00,0.00,1728,2014,MILTON LEITE,0.00,1000.00,1397
0.00,-200000.00,0.00,0.00,1729,2014,MILTON LEITE,0.00,200000.00,1398
0.00,-1000.00,0.00,0.00,1730,2014,MILTON LEITE,0.00,1000.00,1399
0.00,-4341000.00,0.00,0.00,1731,2014,MILTON LEITE,0.00,4341000.00,1400
0.00,-1000000.00,0.00,0.00,1732,2014,MILTON LEITE,0.00,1000000.00,1401
0.00,-300000.00,0.00,0.00,1733,2014,MILTON LEITE,0.00,300000.00,1402
0.00,-1200000.00,0.00,0.00,1734,2014,MILTON LEITE,0.00,1200000.00,1403
0.00,-4000000.00,0.00,0.00,1735,2014,MILTON LEITE,0.00,4000000.00,1404
0.00,0.00,0.00,0.00,0,2014,MILTON LEITE,0.00,0.00,1405
0.00,0.00,0.00,0.00,0,2014,MILTON LEITE,0.00,0.00,1406
0.00,-1200000.00,0.00,0.00,1738,2014,MILTON LEITE,0.00,1200000.00,1407
0.00,-800000.00,0.00,0.00,1739,2014,MILTON LEITE,0.00,800000.00,1408
0.00,-300000.00,0.00,0.00,1740,2014,MILTON LEITE,0.00,300000.00,1409
0.00,-1200000.00,0.00,0.00,1741,2014,MILTON LEITE,0.00,1200000.00,1410
0.00,0.00,0.00,0.00,0,2014,MILTON LEITE,0.00,0.00,1411
0.00,-300000.00,0.00,300000.00,3087,2014,MILTON LEITE,0.00,300000.00,6665
0.00,-100000.00,0.00,100000.00,3088,2014,MILTON LEITE,0.00,100000.00,6692
0.00,-100000.00,0.00,100000.00,3086,2014,MILTON LEITE,0.00,100000.00,6514
0.00,-100000.00,0.00,0.00,0,2014,MILTON LEITE,0.00,100000.00,6516
0.00,-1500000.00,0.00,0.00,0,2014,MILTON LEITE,1500000.00,0.00,7670
0.00,-1500000.00,0.00,0.00,3090,2014,MILTON LEITE,1500000.00,0.00,7675
0.00,-150000.00,0.00,150000.00,3089,2014,MILTON LEITE,0.00,150000.00,7353
0.00,-700000.00,0.00,0.00,1933,2014,MILTON LEITE,0.00,700000.00,7677
0.00,-38000000.00,0.00,0.00,0,2014,MILTON LEITE,38000000.00,0.00,7682
0.00,0.00,0.00,0.00,2097,2014,Mesa Diretora,0.00,0.00,4070
0.00,-3500000.00,0.00,0.00,2248,2014,MÁRIO COVAS NETO,0.00,3500000.00,6031
0.00,-1752000.00,0.00,0.00,3012,2014,MÁRIO COVAS NETO,0.00,1752000.00,7418
0.00,-529800.00,0.00,529800.00,3034,2014,MÁRIO COVAS NETO,0.00,529800.00,7442
0.00,-100000.00,0.00,100000.00,3026,2014,MÁRIO COVAS NETO,0.00,100000.00,7149
0.00,-100000.00,0.00,100000.00,3025,2014,MÁRIO COVAS NETO,0.00,100000.00,7038
0.00,-1000.00,0.00,1000.00,3027,2014,MÁRIO COVAS NETO,0.00,1000.00,7183
0.00,-1000.00,0.00,1000.00,3030,2014,MÁRIO COVAS NETO,0.00,1000.00,7229
0.00,-1000.00,0.00,1000.00,3028,2014,MÁRIO COVAS NETO,0.00,1000.00,7198
0.00,-1000.00,0.00,1000.00,3029,2014,MÁRIO COVAS NETO,0.00,1000.00,7211
0.00,-1000.00,0.00,1000.00,3033,2014,MÁRIO COVAS NETO,0.00,1000.00,7268
0.00,-1000.00,0.00,1000.00,3032,2014,MÁRIO COVAS NETO,0.00,1000.00,7259
0.00,-1000.00,0.00,1000.00,3031,2014,MÁRIO COVAS NETO,0.00,1000.00,7247
0.00,-105000.00,0.00,105000.00,3013,2014,MÁRIO COVAS NETO,0.00,105000.00,6643
0.00,-107645.00,0.00,107645.00,3015,2014,MÁRIO COVAS NETO,0.00,107645.00,6689
0.00,-100000.00,0.00,100000.00,3014,2014,MÁRIO COVAS NETO,0.00,100000.00,6662
0.00,-100000.00,0.00,100000.00,3017,2014,MÁRIO COVAS NETO,0.00,100000.00,6779
0.00,-100000.00,0.00,100000.00,3018,2014,MÁRIO COVAS NETO,0.00,100000.00,6805
0.00,-35040.00,0.00,35040.00,3016,2014,MÁRIO COVAS NETO,0.00,35040.00,6759
0.00,-100000.00,0.00,100000.00,3024,2014,MÁRIO COVAS NETO,0.00,100000.00,6882
0.00,-100000.00,0.00,100000.00,3023,2014,MÁRIO COVAS NETO,0.00,100000.00,6872
0.00,-210000.00,0.00,210000.00,3022,2014,MÁRIO COVAS NETO,0.00,210000.00,6862
0.00,-100000.00,0.00,100000.00,3021,2014,MÁRIO COVAS NETO,0.00,100000.00,6851
0.00,-105800.00,0.00,105800.00,3020,2014,MÁRIO COVAS NETO,0.00,105800.00,6836
0.00,-99715.00,0.00,99715.00,3019,2014,MÁRIO COVAS NETO,0.00,99715.00,6820
0.00,0.00,0.00,0.00,0,2014,NABIL BONDUKI,0.00,0.00,6629
0.00,-1000000.00,1500000.00,0.00,3001,2014,NABIL BONDUKI,1000000.00,0.00,6531
0.00,-400000.00,400000.00,0.00,3003,2014,NABIL BONDUKI,400000.00,0.00,6549
0.00,-250000.00,250000.00,0.00,3002,2014,NABIL BONDUKI,250000.00,0.00,6545
0.00,-100000.00,0.00,0.00,3007,2014,NABIL BONDUKI,0.00,100000.00,7321
0.00,-100000.00,100000.00,0.00,3005,2014,NABIL BONDUKI,100000.00,0.00,7224
0.00,0.00,0.00,0.00,0,2014,NABIL BONDUKI,0.00,0.00,7175
0.00,-100000.00,100000.00,0.00,3004,2014,NABIL BONDUKI,100000.00,0.00,7176
0.00,0.00,0.00,0.00,0,2014,NABIL BONDUKI,0.00,0.00,7091
0.00,0.00,0.00,0.00,0,2014,NABIL BONDUKI,0.00,0.00,7396
0.00,-150000.00,150000.00,0.00,3006,2014,NABIL BONDUKI,150000.00,0.00,7503
0.00,-3500000.00,0.00,0.00,2248,2014,NABIL BONDUKI,0.00,3500000.00,6031
0.00,-2000000.00,0.00,0.00,1954,2014,NABIL BONDUKI,2000000.00,0.00,4084
0.00,0.00,0.00,0.00,0,2014,NABIL BONDUKI,0.00,0.00,4108
0.00,-5000000.00,0.00,0.00,1955,2014,NABIL BONDUKI,5000000.00,0.00,4109
0.00,-1000000.00,0.00,0.00,1957,2014,NABIL BONDUKI,1000000.00,0.00,4113
0.00,-3000000.00,0.00,0.00,1956,2014,NABIL BONDUKI,3000000.00,0.00,4111
0.00,-250000.00,0.00,0.00,1962,2014,NABIL BONDUKI,250000.00,0.00,4140
0.00,-9000000.00,0.00,0.00,1961,2014,NABIL BONDUKI,9000000.00,0.00,4136
0.00,0.00,0.00,0.00,0,2014,NABIL BONDUKI,0.00,0.00,4130
0.00,0.00,0.00,0.00,0,2014,NABIL BONDUKI,0.00,0.00,4131
0.00,-3000000.00,0.00,0.00,1960,2014,NABIL BONDUKI,3000000.00,0.00,4132
0.00,-500000.00,0.00,0.00,1958,2014,NABIL BONDUKI,500000.00,0.00,4116
0.00,-1000000.00,0.00,0.00,1959,2014,NABIL BONDUKI,1000000.00,0.00,4118
0.00,-5250000.00,0.00,0.00,1964,2014,NABIL BONDUKI,5250000.00,0.00,4185
0.00,-5000000.00,0.00,0.00,1963,2014,NABIL BONDUKI,5000000.00,0.00,4151
0.00,0.00,0.00,0.00,0,2014,NABIL BONDUKI,0.00,0.00,1576
0.00,0.00,0.00,0.00,0,2014,NABIL BONDUKI,0.00,0.00,3174
0.00,0.00,0.00,0.00,0,2014,NABIL BONDUKI,0.00,0.00,3175
0.00,0.00,0.00,0.00,0,2014,NABIL BONDUKI,0.00,0.00,3177
0.00,0.00,0.00,0.00,0,2014,NABIL BONDUKI,0.00,0.00,3178
0.00,0.00,0.00,0.00,0,2014,NABIL BONDUKI,0.00,0.00,3179
0.00,-3000000.00,0.00,0.00,2586,2014,NATALINI,0.00,3000000.00,3183
0.00,-3000000.00,0.00,0.00,2587,2014,NATALINI,0.00,3000000.00,3186
0.00,-50000.00,0.00,50000.00,2658,2014,NATALINI,0.00,50000.00,3601
0.00,-50000.00,0.00,50000.00,2659,2014,NATALINI,0.00,50000.00,3609
0.00,-80000.00,0.00,80000.00,2671,2014,NATALINI,0.00,80000.00,3791
0.00,-30000.00,0.00,30000.00,2660,2014,NATALINI,0.00,30000.00,3621
0.00,-120000.00,0.00,120000.00,2661,2014,NATALINI,0.00,120000.00,3622
0.00,-30000.00,0.00,30000.00,2662,2014,NATALINI,0.00,30000.00,3623
0.00,-35000.00,0.00,35000.00,2663,2014,NATALINI,0.00,35000.00,3625
0.00,-35000.00,0.00,35000.00,2675,2014,NATALINI,0.00,35000.00,3853
0.00,-100000.00,0.00,100000.00,2676,2014,NATALINI,0.00,100000.00,3880
0.00,-50000.00,0.00,50000.00,2678,2014,NATALINI,0.00,50000.00,3888
0.00,-50000.00,0.00,50000.00,2679,2014,NATALINI,0.00,50000.00,3889
0.00,-100000.00,0.00,100000.00,2680,2014,NATALINI,0.00,100000.00,3890
0.00,-35000.00,0.00,35000.00,2677,2014,NATALINI,0.00,35000.00,3883
0.00,-50000.00,0.00,50000.00,2683,2014,NATALINI,0.00,50000.00,3901
0.00,-35000.00,0.00,35000.00,2681,2014,NATALINI,0.00,35000.00,3897
0.00,-100000.00,0.00,100000.00,2682,2014,NATALINI,0.00,100000.00,3898
0.00,-35000.00,0.00,35000.00,2674,2014,NATALINI,0.00,35000.00,3838
0.00,-35000.00,0.00,35000.00,2673,2014,NATALINI,0.00,35000.00,3801
0.00,-35000.00,0.00,35000.00,2672,2014,NATALINI,0.00,35000.00,3799
0.00,-230000.00,0.00,230000.00,2684,2014,NATALINI,0.00,230000.00,3906
0.00,-100000.00,0.00,0.00,2588,2014,NATALINI,0.00,100000.00,3909
0.00,-200000.00,0.00,0.00,2589,2014,NATALINI,0.00,200000.00,3912
0.00,-200000.00,0.00,0.00,2590,2014,NATALINI,0.00,200000.00,3913
0.00,-100000.00,0.00,0.00,2591,2014,NATALINI,0.00,100000.00,3914
0.00,-500000.00,0.00,0.00,2592,2014,NATALINI,0.00,500000.00,3931
0.00,-5000000.00,0.00,0.00,2593,2014,NATALINI,0.00,5000000.00,3935
0.00,-3000000.00,0.00,0.00,2594,2014,NATALINI,0.00,3000000.00,3936
0.00,-1000000.00,0.00,0.00,2595,2014,NATALINI,0.00,1000000.00,3938
0.00,-500000.00,0.00,0.00,2596,2014,NATALINI,0.00,500000.00,3939
0.00,-2000000.00,0.00,0.00,2597,2014,NATALINI,0.00,2000000.00,3940
0.00,-1000000.00,0.00,0.00,2598,2014,NATALINI,0.00,1000000.00,3941
0.00,-1000000.00,0.00,0.00,2599,2014,NATALINI,0.00,1000000.00,3942
0.00,-1000000.00,0.00,0.00,2600,2014,NATALINI,0.00,1000000.00,3943
0.00,-1000000.00,0.00,0.00,2601,2014,NATALINI,0.00,1000000.00,3944
0.00,-3000000.00,0.00,0.00,2602,2014,NATALINI,0.00,3000000.00,3945
0.00,-1000000.00,0.00,0.00,2603,2014,NATALINI,0.00,1000000.00,3946
0.00,-15000000.00,0.00,0.00,2604,2014,NATALINI,0.00,15000000.00,3947
0.00,-15000000.00,0.00,0.00,2605,2014,NATALINI,0.00,15000000.00,3948
0.00,-3000000.00,0.00,0.00,2606,2014,NATALINI,0.00,3000000.00,3949
0.00,-5000000.00,0.00,0.00,2607,2014,NATALINI,0.00,5000000.00,3950
0.00,-2000000.00,0.00,0.00,2608,2014,NATALINI,0.00,2000000.00,3951
0.00,-10000000.00,0.00,0.00,2609,2014,NATALINI,0.00,10000000.00,3953
0.00,-5000000.00,0.00,0.00,2610,2014,NATALINI,0.00,5000000.00,3954
0.00,-5000000.00,0.00,0.00,2611,2014,NATALINI,0.00,5000000.00,3959
0.00,-5000000.00,0.00,0.00,2612,2014,NATALINI,0.00,5000000.00,3960
0.00,-500000.00,0.00,0.00,2613,2014,NATALINI,0.00,500000.00,3961
0.00,-1000000.00,0.00,0.00,2614,2014,NATALINI,0.00,1000000.00,3962
0.00,-1000000.00,0.00,0.00,2615,2014,NATALINI,0.00,1000000.00,3963
0.00,-1000000.00,0.00,0.00,2616,2014,NATALINI,0.00,1000000.00,3964
0.00,-1000000.00,0.00,0.00,2617,2014,NATALINI,0.00,1000000.00,3965
0.00,-1000000.00,0.00,0.00,2618,2014,NATALINI,0.00,1000000.00,3966
0.00,-1000000.00,0.00,0.00,2619,2014,NATALINI,0.00,1000000.00,3967
0.00,-1000000.00,0.00,0.00,2620,2014,NATALINI,0.00,1000000.00,3968
0.00,-1000000.00,0.00,0.00,2621,2014,NATALINI,0.00,1000000.00,3970
0.00,-1000000.00,0.00,0.00,2622,2014,NATALINI,0.00,1000000.00,3971
0.00,-1000000.00,0.00,0.00,2623,2014,NATALINI,0.00,1000000.00,3976
0.00,-1000000.00,0.00,0.00,2624,2014,NATALINI,0.00,1000000.00,3977
0.00,-3000000.00,0.00,0.00,2625,2014,NATALINI,0.00,3000000.00,3978
0.00,-3000000.00,0.00,0.00,2626,2014,NATALINI,0.00,3000000.00,3979
0.00,-35000.00,0.00,0.00,2627,2014,NATALINI,0.00,35000.00,3996
0.00,-100000.00,0.00,0.00,2628,2014,NATALINI,0.00,100000.00,3997
0.00,-1000000.00,0.00,0.00,2629,2014,NATALINI,0.00,1000000.00,3999
0.00,-1000000.00,0.00,0.00,2630,2014,NATALINI,0.00,1000000.00,4000
0.00,-1000000.00,0.00,0.00,2631,2014,NATALINI,0.00,1000000.00,4001
0.00,-1000000.00,0.00,0.00,2632,2014,NATALINI,0.00,1000000.00,4002
0.00,-250000.00,0.00,0.00,2633,2014,NATALINI,0.00,250000.00,4009
0.00,-1000000.00,0.00,0.00,2634,2014,NATALINI,0.00,1000000.00,4012
0.00,-2000000.00,0.00,0.00,2635,2014,NATALINI,0.00,2000000.00,4014
0.00,-500000.00,0.00,0.00,2636,2014,NATALINI,0.00,500000.00,4018
0.00,-1000000.00,0.00,0.00,2637,2014,NATALINI,0.00,1000000.00,4019
0.00,-90000.00,0.00,90000.00,2664,2014,NATALINI,0.00,90000.00,3781
0.00,-100000.00,0.00,100000.00,2665,2014,NATALINI,0.00,100000.00,3782
0.00,-100000.00,0.00,100000.00,2666,2014,NATALINI,0.00,100000.00,3783
0.00,-100000.00,0.00,100000.00,2667,2014,NATALINI,0.00,100000.00,3784
0.00,-100000.00,0.00,100000.00,2668,2014,NATALINI,0.00,100000.00,3785
0.00,-50000.00,0.00,50000.00,2669,2014,NATALINI,0.00,50000.00,3786
0.00,-80000.00,0.00,80000.00,2670,2014,NATALINI,0.00,80000.00,3787
0.00,-3500000.00,0.00,0.00,2248,2014,NATALINI,0.00,3500000.00,6031
0.00,-3000000.00,0.00,0.00,2653,2014,NATALINI,0.00,3000000.00,7395
0.00,-4000000.00,0.00,0.00,2654,2014,NATALINI,0.00,4000000.00,7404
0.00,-4000000.00,0.00,0.00,2652,2014,NATALINI,0.00,4000000.00,7389
0.00,-5000000.00,0.00,0.00,2657,2014,NATALINI,0.00,5000000.00,7430
0.00,-4000000.00,0.00,0.00,2656,2014,NATALINI,0.00,4000000.00,7420
0.00,-5000000.00,0.00,0.00,2655,2014,NATALINI,0.00,5000000.00,7415
0.00,-3000000.00,0.00,0.00,2640,2014,NATALINI,0.00,3000000.00,6522
0.00,-100000.00,0.00,0.00,2641,2014,NATALINI,0.00,100000.00,6540
0.00,-500000.00,0.00,0.00,2638,2014,NATALINI,0.00,500000.00,6517
0.00,-100000.00,0.00,0.00,2639,2014,NATALINI,0.00,100000.00,6519
0.00,-140000.00,0.00,0.00,2644,2014,NATALINI,0.00,140000.00,6647
0.00,-100000.00,0.00,0.00,2642,2014,NATALINI,0.00,100000.00,6557
0.00,-100000.00,0.00,0.00,2643,2014,NATALINI,0.00,100000.00,6580
0.00,-5000000.00,0.00,0.00,2651,2014,NATALINI,0.00,5000000.00,6813
0.00,-60000.00,0.00,60000.00,2685,2014,NATALINI,0.00,60000.00,6885
0.00,-35000.00,0.00,35000.00,2686,2014,NATALINI,0.00,35000.00,6900
0.00,-150000.00,0.00,0.00,2648,2014,NATALINI,0.00,150000.00,6753
0.00,-1000000.00,0.00,0.00,2650,2014,NATALINI,0.00,1000000.00,6799
0.00,-3000000.00,0.00,0.00,2649,2014,NATALINI,0.00,3000000.00,6774
0.00,-35000.00,0.00,0.00,2645,2014,NATALINI,0.00,35000.00,6673
0.00,-150000.00,0.00,0.00,2646,2014,NATALINI,0.00,150000.00,6686
0.00,-100000.00,0.00,0.00,2647,2014,NATALINI,0.00,100000.00,6730
0.00,-900000.00,0.00,0.00,2225,2014,NELO RODOLFO,0.00,900000.00,7422
0.00,-600000.00,0.00,0.00,2226,2014,NELO RODOLFO,0.00,600000.00,7440
0.00,-190000.00,0.00,190000.00,2207,2014,NELO RODOLFO,0.00,190000.00,7383
0.00,-50000.00,0.00,50000.00,2205,2014,NELO RODOLFO,0.00,50000.00,7370
0.00,-100000.00,0.00,100000.00,2206,2014,NELO RODOLFO,0.00,100000.00,7349
0.00,-100000.00,0.00,100000.00,2204,2014,NELO RODOLFO,0.00,100000.00,7337
0.00,-100000.00,0.00,100000.00,2203,2014,NELO RODOLFO,0.00,100000.00,7330
0.00,-20000.00,0.00,20000.00,2201,2014,NELO RODOLFO,0.00,20000.00,7319
0.00,-20000.00,0.00,0.00,0,2014,NELO RODOLFO,0.00,20000.00,7305
0.00,-20000.00,0.00,20000.00,2202,2014,NELO RODOLFO,0.00,20000.00,7280
0.00,-50000.00,0.00,0.00,0,2014,NELO RODOLFO,0.00,50000.00,7684
0.00,-20000.00,0.00,20000.00,2200,2014,NELO RODOLFO,0.00,20000.00,6069
0.00,-150000.00,0.00,0.00,0,2014,NELO RODOLFO,0.00,150000.00,6079
0.00,-100000.00,0.00,0.00,0,2014,NELO RODOLFO,0.00,100000.00,6084
0.00,-150000.00,0.00,0.00,0,2014,NELO RODOLFO,0.00,150000.00,6088
0.00,-50000.00,0.00,50000.00,2222,2014,NELO RODOLFO,0.00,50000.00,6126
0.00,-50000.00,0.00,0.00,0,2014,NELO RODOLFO,0.00,50000.00,6216
0.00,-50000.00,0.00,0.00,0,2014,NELO RODOLFO,0.00,50000.00,6259
0.00,-200000.00,0.00,200000.00,2223,2014,NELO RODOLFO,0.00,200000.00,6289
0.00,-300000.00,0.00,0.00,0,2014,NELO RODOLFO,0.00,300000.00,6307
0.00,0.00,0.00,0.00,0,2014,NELO RODOLFO,0.00,0.00,4343
